trip_id,stop_id,stop_sequence,arrival_time,departure_time,shape_dist_traveled
t-r_25_-weekday-06:00:00-1-13,shape_574-1-1,15,11:57:39,11:57:39,50415.000000
t-r_25_-weekday-06:00:00-1-13,shape_574-1-0,16,11:57:39,11:57:39,50415.000000
t-r_25_-weekday-06:00:00-1-13,shape_408-1-0,17,12:20:47,12:20:47,56200.000000
t-r_25_-weekday-06:00:00-1-14,shape_408-1-1,0,08:48:00,08:48:00,2.000000
t-r_25_-weekday-06:00:00-1-14,shape_523-1-0,1,09:36:33,09:36:33,12142.000000
t-r_25_-weekday-06:00:00-1-14,shape_523-1-1,2,09:36:33,09:36:33,12143.000000
t-r_25_-weekday-06:00:00-1-14,shape_450-1-1,3,11:42:31,11:42:31,43634.000000
t-r_25_-weekday-06:00:00-1-14,shape_451-1-1,4,11:42:31,11:42:31,43634.000000
t-r_25_-weekday-06:00:00-1-14,shape_490-1-0,5,11:42:32,11:42:32,43636.000000
t-r_25_-weekday-06:00:00-1-14,shape_490-1-1,6,11:42:33,11:42:33,43641.000000
t-r_25_-weekday-06:00:00-1-14,shape_491-1-0,7,11:42:34,11:42:34,43644.000000
t-r_25_-weekday-06:00:00-1-14,shape_489-1-0,8,11:42:34,11:42:34,43644.000000
t-r_25_-weekday-06:00:00-1-14,shape_450-1-0,9,11:42:35,11:42:35,43649.000000
t-r_25_-weekday-06:00:00-1-14,shape_451-1-0,10,11:42:35,11:42:35,43649.000000
t-r_25_-weekday-06:00:00-1-14,shape_650-1-1,11,11:47:04,11:47:04,44770.000000
t-r_25_-weekday-06:00:00-1-14,shape_650-1-0,12,11:47:04,11:47:04,44771.000000
t-r_25_-weekday-06:00:00-1-14,shape_431-1-0,13,11:58:30,11:58:30,47629.000000
t-r_25_-weekday-06:00:00-1-14,shape_431-1-1,14,11:58:31,11:58:31,47633.000000
t-r_25_-weekday-06:00:00-1-14,shape_574-1-1,15,12:09:39,12:09:39,50415.000000
t-r_25_-weekday-06:00:00-1-14,shape_574-1-0,16,12:09:39,12:09:39,50415.000000
t-r_25_-weekday-06:00:00-1-14,shape_408-1-0,17,12:32:47,12:32:47,56200.000000
t-rA_19_A-weekday-06:00:00-1-0,shape_595-1-1,0,06:00:00,06:00:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-1,shape_595-1-1,0,06:12:00,06:12:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-2,shape_595-1-1,0,06:24:00,06:24:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-3,shape_595-1-1,0,06:36:00,06:36:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-4,shape_595-1-1,0,06:48:00,06:48:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-5,shape_595-1-1,0,07:00:00,07:00:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-6,shape_595-1-1,0,07:12:00,07:12:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-7,shape_595-1-1,0,07:24:00,07:24:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-8,shape_595-1-1,0,07:36:00,07:36:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-9,shape_595-1-1,0,07:48:00,07:48:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-10,shape_595-1-1,0,08:00:00,08:00:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-11,shape_595-1-1,0,08:12:00,08:12:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-12,shape_595-1-1,0,08:24:00,08:24:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-13,shape_595-1-1,0,08:36:00,08:36:00,27076.000000
t-rA_19_A-weekday-06:00:00-1-14,shape_595-1-1,0,08:48:00,08:48:00,27076.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_429-1-1,0,06:00:00,06:00:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_429-1-0,1,06:00:01,06:00:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_453-1-1,2,06:03:28,06:03:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_452-1-1,3,06:03:29,06:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_454-1-1,4,06:03:29,06:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_584-1-0,5,07:13:34,07:13:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_599-1-0,6,08:20:44,08:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_599-1-1,7,08:20:44,08:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_446-1-1,8,08:23:02,08:23:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_447-1-1,9,08:23:02,08:23:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_614-1-1,10,08:24:34,08:24:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_410-1-1,11,09:14:56,09:14:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-0,shape_410-1-0,12,09:14:56,09:14:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_429-1-1,0,06:12:00,06:12:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_429-1-0,1,06:12:01,06:12:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_453-1-1,2,06:15:28,06:15:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_452-1-1,3,06:15:29,06:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_454-1-1,4,06:15:29,06:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_584-1-0,5,07:25:34,07:25:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_599-1-0,6,08:32:44,08:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_599-1-1,7,08:32:44,08:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_446-1-1,8,08:35:02,08:35:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_447-1-1,9,08:35:02,08:35:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_614-1-1,10,08:36:34,08:36:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_410-1-1,11,09:26:56,09:26:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-1,shape_410-1-0,12,09:26:56,09:26:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_429-1-1,0,06:24:00,06:24:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_429-1-0,1,06:24:01,06:24:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_453-1-1,2,06:27:28,06:27:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_452-1-1,3,06:27:29,06:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_454-1-1,4,06:27:29,06:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_584-1-0,5,07:37:34,07:37:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_599-1-0,6,08:44:44,08:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_599-1-1,7,08:44:44,08:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_446-1-1,8,08:47:02,08:47:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_447-1-1,9,08:47:02,08:47:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_614-1-1,10,08:48:34,08:48:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_410-1-1,11,09:38:56,09:38:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-2,shape_410-1-0,12,09:38:56,09:38:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_429-1-1,0,06:36:00,06:36:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_429-1-0,1,06:36:01,06:36:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_453-1-1,2,06:39:28,06:39:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_452-1-1,3,06:39:29,06:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_454-1-1,4,06:39:29,06:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_584-1-0,5,07:49:34,07:49:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_599-1-0,6,08:56:44,08:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_599-1-1,7,08:56:44,08:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_446-1-1,8,08:59:02,08:59:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_447-1-1,9,08:59:02,08:59:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_614-1-1,10,09:00:34,09:00:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_410-1-1,11,09:50:56,09:50:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-3,shape_410-1-0,12,09:50:56,09:50:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_429-1-1,0,06:48:00,06:48:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_429-1-0,1,06:48:01,06:48:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_453-1-1,2,06:51:28,06:51:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_452-1-1,3,06:51:29,06:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_454-1-1,4,06:51:29,06:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_584-1-0,5,08:01:34,08:01:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_599-1-0,6,09:08:44,09:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_599-1-1,7,09:08:44,09:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_446-1-1,8,09:11:02,09:11:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_447-1-1,9,09:11:02,09:11:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_614-1-1,10,09:12:34,09:12:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_410-1-1,11,10:02:56,10:02:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-4,shape_410-1-0,12,10:02:56,10:02:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_429-1-1,0,07:00:00,07:00:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_429-1-0,1,07:00:01,07:00:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_453-1-1,2,07:03:28,07:03:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_452-1-1,3,07:03:29,07:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_454-1-1,4,07:03:29,07:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_584-1-0,5,08:13:34,08:13:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_599-1-0,6,09:20:44,09:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_599-1-1,7,09:20:44,09:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_446-1-1,8,09:23:02,09:23:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_447-1-1,9,09:23:02,09:23:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_614-1-1,10,09:24:34,09:24:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_410-1-1,11,10:14:56,10:14:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-5,shape_410-1-0,12,10:14:56,10:14:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_429-1-1,0,07:12:00,07:12:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_429-1-0,1,07:12:01,07:12:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_453-1-1,2,07:15:28,07:15:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_452-1-1,3,07:15:29,07:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_454-1-1,4,07:15:29,07:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_584-1-0,5,08:25:34,08:25:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_599-1-0,6,09:32:44,09:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_599-1-1,7,09:32:44,09:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_446-1-1,8,09:35:02,09:35:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_447-1-1,9,09:35:02,09:35:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_614-1-1,10,09:36:34,09:36:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_410-1-1,11,10:26:56,10:26:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-6,shape_410-1-0,12,10:26:56,10:26:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_429-1-1,0,07:24:00,07:24:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_429-1-0,1,07:24:01,07:24:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_453-1-1,2,07:27:28,07:27:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_452-1-1,3,07:27:29,07:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_454-1-1,4,07:27:29,07:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_584-1-0,5,08:37:34,08:37:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_599-1-0,6,09:44:44,09:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_599-1-1,7,09:44:44,09:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_446-1-1,8,09:47:02,09:47:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_447-1-1,9,09:47:02,09:47:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_614-1-1,10,09:48:34,09:48:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_410-1-1,11,10:38:56,10:38:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-7,shape_410-1-0,12,10:38:56,10:38:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_429-1-1,0,07:36:00,07:36:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_429-1-0,1,07:36:01,07:36:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_453-1-1,2,07:39:28,07:39:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_452-1-1,3,07:39:29,07:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_454-1-1,4,07:39:29,07:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_584-1-0,5,08:49:34,08:49:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_599-1-0,6,09:56:44,09:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_599-1-1,7,09:56:44,09:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_446-1-1,8,09:59:02,09:59:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_447-1-1,9,09:59:02,09:59:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_614-1-1,10,10:00:34,10:00:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_410-1-1,11,10:50:56,10:50:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-8,shape_410-1-0,12,10:50:56,10:50:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_429-1-1,0,07:48:00,07:48:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_429-1-0,1,07:48:01,07:48:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_453-1-1,2,07:51:28,07:51:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_452-1-1,3,07:51:29,07:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_454-1-1,4,07:51:29,07:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_584-1-0,5,09:01:34,09:01:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_599-1-0,6,10:08:44,10:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_599-1-1,7,10:08:44,10:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_446-1-1,8,10:11:02,10:11:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_447-1-1,9,10:11:02,10:11:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_614-1-1,10,10:12:34,10:12:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_410-1-1,11,11:02:56,11:02:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-9,shape_410-1-0,12,11:02:56,11:02:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_429-1-1,0,08:00:00,08:00:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_429-1-0,1,08:00:01,08:00:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_453-1-1,2,08:03:28,08:03:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_452-1-1,3,08:03:29,08:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_454-1-1,4,08:03:29,08:03:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_584-1-0,5,09:13:34,09:13:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_599-1-0,6,10:20:44,10:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_599-1-1,7,10:20:44,10:20:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_446-1-1,8,10:23:02,10:23:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_447-1-1,9,10:23:02,10:23:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_614-1-1,10,10:24:34,10:24:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_410-1-1,11,11:14:56,11:14:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-10,shape_410-1-0,12,11:14:56,11:14:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_429-1-1,0,08:12:00,08:12:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_429-1-0,1,08:12:01,08:12:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_453-1-1,2,08:15:28,08:15:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_452-1-1,3,08:15:29,08:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_454-1-1,4,08:15:29,08:15:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_584-1-0,5,09:25:34,09:25:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_599-1-0,6,10:32:44,10:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_599-1-1,7,10:32:44,10:32:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_446-1-1,8,10:35:02,10:35:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_447-1-1,9,10:35:02,10:35:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_614-1-1,10,10:36:34,10:36:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_410-1-1,11,11:26:56,11:26:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-11,shape_410-1-0,12,11:26:56,11:26:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_429-1-1,0,08:24:00,08:24:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_429-1-0,1,08:24:01,08:24:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_453-1-1,2,08:27:28,08:27:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_452-1-1,3,08:27:29,08:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_454-1-1,4,08:27:29,08:27:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_584-1-0,5,09:37:34,09:37:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_599-1-0,6,10:44:44,10:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_599-1-1,7,10:44:44,10:44:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_446-1-1,8,10:47:02,10:47:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_447-1-1,9,10:47:02,10:47:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_614-1-1,10,10:48:34,10:48:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_410-1-1,11,11:38:56,11:38:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-12,shape_410-1-0,12,11:38:56,11:38:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_429-1-1,0,08:36:00,08:36:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_429-1-0,1,08:36:01,08:36:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_453-1-1,2,08:39:28,08:39:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_452-1-1,3,08:39:29,08:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_454-1-1,4,08:39:29,08:39:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_584-1-0,5,09:49:34,09:49:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_599-1-0,6,10:56:44,10:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_599-1-1,7,10:56:44,10:56:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_446-1-1,8,10:59:02,10:59:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_447-1-1,9,10:59:02,10:59:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_614-1-1,10,11:00:34,11:00:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_410-1-1,11,11:50:56,11:50:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-13,shape_410-1-0,12,11:50:56,11:50:56,62200.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_429-1-1,0,08:48:00,08:48:00,13463.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_429-1-0,1,08:48:01,08:48:01,13469.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_453-1-1,2,08:51:28,08:51:28,14334.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_452-1-1,3,08:51:29,08:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_454-1-1,4,08:51:29,08:51:29,14335.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_584-1-0,5,10:01:34,10:01:34,31858.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_599-1-0,6,11:08:44,11:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_599-1-1,7,11:08:44,11:08:44,48649.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_446-1-1,8,11:11:02,11:11:02,49223.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_447-1-1,9,11:11:02,11:11:02,49225.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_614-1-1,10,11:12:34,11:12:34,49609.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_410-1-1,11,12:02:56,12:02:56,62198.000000
t-rC_51_C-weekday-06:00:00-1-14,shape_410-1-0,12,12:02:56,12:02:56,62200.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_411-1-0,0,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_413-1-0,1,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_504-1-0,2,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_505-1-0,3,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_506-1-0,4,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_507-1-0,5,06:00:00,06:00:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_411-1-1,6,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_413-1-1,7,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_504-1-1,8,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_505-1-1,9,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_506-1-1,10,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_507-1-1,11,06:00:00,06:00:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_439-1-1,12,09:00:38,09:00:38,45160.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-0,shape_439-1-0,13,09:00:39,09:00:39,45163.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_411-1-0,0,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_413-1-0,1,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_504-1-0,2,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_505-1-0,3,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_506-1-0,4,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_507-1-0,5,06:12:00,06:12:00,0.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_411-1-1,6,06:12:00,06:12:00,1.000000
t-rB Felipe Ruvalcaba – Tepeyac_51_B Felipe Ruvalcaba – Tepeyac-weekday-06:00:00-1-1,shape_413-1-1,7,06:12:00,06:12:00,1.000000
